"X1" "X2" "X3" "X5" "Y"
"72" 0.11524958021676 0.107826153484634 0.441193818567889 0.554971964842923 0.477121254719662
"73" 0.55831170813616 0.194847777735275 0.375557390586292 0.84219404304808 0.698970004336019
"74" 0.67485880018318 0.0376470716819057 0.200778577326884 0.646153903159842 0.397940008672037
"75" 0.78156006716532 0.403953243091116 0.175557390586292 0.656135090692176 0.477121254719662
"76" 0.50773927644634 0.36927356289176 0.765954936888049 0.573486018783978 0.845098040014257
"77" 0.39981682185926 0.435288459962072 0.559372419488027 0.803587490232565 0.477121254719662
"78" 0.34055869332926 0.498827798392252 0.101215052494986 0.181108372707971 0.176091259055681
"79" 0.59277972828576 0.398269841356583 0.0015335614014392 0.433527370153142 0.397940008672037
"80" 0.51305144252786 0.374339441168597 0.419275687153475 0.579920914540926 0.397940008672037
"81" 0.69775606777591 0.0618179234817385 0.314616019818332 0.57670983976016 0.602059991327962
"82" 0.26698214013128 0.669876331364181 0.430576855019464 0.300980809966359 0.301029995663981
"83" 0.16686002137078 0.364098388427718 0.498737761000353 0.529232245523249 0.301029995663981
"84" 0.19879407724012 0.0270562711419798 0.156069364161849 0.152688074115989 0.477121254719662
"85" 0.24229888566631 0.0976670728841628 0.356022177657191 0.18840678717013 0.602059991327962
"86" 0.38166692108075 0.277945668865341 0.710510793912941 0.716289620601885 0.977723605288848
"87" 0.37978934513815 0 0.186740592190633 0.118725842342121 0.397940008672037
"88" 0.40268661273088 0.737623573001656 0.561873304234989 0.367461140582686 0.929418925714293
"89" 0.37997252327889 0.267906814070792 0.307302111596084 0.288230660514567 0.301029995663981
"90" 0.30867043199512 0.248473951986184 0.473257048484133 0.215925578343159 0.301029995663981
"91" 0.22607235536559 0.402532392657484 0 0.2836280871106 0.176091259055681
"92" 0.18534574874065 0.17647508866653 0.309425504305768 0.365237851115449 0.397940008672037
"93" 0.28346817279805 0.00110935630010485 0.143564940427037 0.624243432467006 0.301029995663981
"94" 0.26402076018928 0.269639158637951 0.417364633714757 0.161676715338839 0.301029995663981
"95" 0.6063959700809 0.326352950177333 0.433526011560693 0.516839943829871 0.477121254719662
"96" 0.39337505724317 0.268584450431447 0.469859620148637 0.19495407128009 0.544068044350276
"97" 0.77047778965043 0.448026930580527 0.487554559396013 0.584182693516561 0.8750612633917
"98" 0.45443443749046 0.292383695194793 0.5602217765719 0.525270242168185 0.397940008672037
"99" 0.56605098458251 0.517544770450681 0.514686799575321 0.564826071624706 0.653212513775344
"100" 0.38513204090978 0.143265442185048 0.297864810664151 0.332007027979002 0.301029995663981
"101" 0.46199053579606 0.554393979966009 0.418756635602217 0.486445330486665 0.397940008672037
"102" 0.23390322088231 0.0379257769592717 0.466226259289843 0.434090042623981 0.698970004336019
"103" 0.36699740497634 0.379487291585832 0.225197593488263 0.453342221925205 0.544068044350276
"104" 0.55454129140589 0.390640967489849 0.23397428335496 0.445141340930538 0.397940008672037
"105" 0.62341627232484 0.174081502166797 0.104164209036216 0.626824743651769 0.397940008672037
"106" 0.09876354754999 0.327199995628152 0.101215052494986 0.561554636067909 0.176091259055681
"107" 0.27325599145169 0.578717846427926 0.510935472454877 0.511288536569296 0.602059991327962
"108" 0.30544954968707 0.35013033570324 0.306075262474932 0.657580971167812 0.544068044350276
"109" 0.30947946878339 0.12452661088918 0.325704848413353 0.571329673460212 0.778151250383643
"110" 0.271851625706 0.12719343785692 0.435885336793677 0.23349399747106 0.397940008672037
"111" 0.16269271866891 0.0443141391012568 0.152294443789076 0.597881023888298 0.477121254719662
"112" 0.36650892993436 0.161397679641947 0.446974165388699 0.367405632458068 0.176091259055681
"113" 0.71821096015875 0.19116449622655 0.402618851008612 1 0.812913356642856
"114" 0.36373072813311 0.30090333298723 0.403208682316857 0.336344149486944 0.176091259055681
"115" 0.17111891314303 0.227980916885713 0.337737407101569 0.0729773377003454 0.477121254719662
"116" 0.22416424973287 0.782506052276367 0.548661082930281 0.452742763394255 0.397940008672037
"117" 0.19694703098764 0.478629862997227 0.402241358971335 0.361718191479814 0
"118" 0.34271103648298 0.657389241976294 0.582210687743305 0.557172122080271 0.845098040014257
"119" 0.35258739123798 0.602659176234639 0.511430930753804 0.573486018783978 0.602059991327962
"120" 0.21126545565563 0.783790282475995 0.448295387519169 0.526954973513069 0.397940008672037
"121" 0.33445275530453 0.146429566804561 0.200896543588533 0.510516307866269 0.544068044350276
"122" 0.42830102274462 0.478864849799715 0.182729739294561 0.33490101425995 0.176091259055681
"123" 0.51616547092047 0.456300651951755 0.617600566238056 0.479913405601264 0.602059991327962
"124" 0.17820180125172 0.197563787987257 0.10357437772797 0.698023185813247 0.397940008672037
"125" 0.05309113112502 0.300679275803465 0.444378907632417 0.388284266796219 0.397940008672037
"126" 0.60844145931919 0.122247785386006 0.265777987495576 0.294934267702993 0.397940008672037
"127" 0.21662341627232 0.381022903016028 0.456647398843931 0.172333392779171 0.397940008672037
"128" 0.5510609067318 0.411669553907612 0.448861625575085 0.533767722387638 0.397940008672037
"129" 0.30523584185621 0.570974211564631 0.518508906452755 0.40847073131199 0.397940008672037
"130" 0.5137536254007 0.368929279902072 0.0817506193228737 0.136253488012101 0.176091259055681
"131" 0.30570905205312 0.300832290465549 0.341276394951044 0.523527047916025 0.397940008672037
"132" 0.16910395359487 0.470596593237845 0.550194644331721 0.541644366724378 0.653212513775344
"133" 0.36782170660968 0.558585488745224 0.441311784829539 0.522381183286656 0.301029995663981
"134" 0.27186689055106 0.458683308832771 0.53905862923204 0.531503149978175 0.477121254719662
"135" 0.48313234620669 0.52615184519288 0.429232039636664 0.542763391467979 0.301029995663981
"136" 0.681727980461 0.0590199410893533 0.313908222248437 0.543880876497289 0.397940008672037
"137" 0.17875133567394 0.214690500521889 0.429397192402973 0.598925233499055 0.602059991327962
"138" 0.0408945199206199 0.463240959839117 0.310015335614015 0.547224135525472 0.397940008672037
"139" 0.10670126698214 0.162517965560769 0.329479768786127 0.291894031121398 0.301029995663981
"140" 0.0817432453060601 0.0928197869817326 0.295269552907868 0.525882445822786 0.301029995663981
"141" 0.33991756983667 0.855679849608448 0.473516574259761 0.471514015520595 0.954242509439325
"142" 0.42085177835445 0.160610747094087 0.408871062876017 0.568084382458844 0.477121254719662
"143" 0.45351854678675 0.370443032094824 0.270260705438244 0.284218674202104 0.301029995663981
"144" 0.18768127003511 0.503625901010445 0.139200188746019 0.193923792144527 0.397940008672037
"145" 0.53762784307739 0.0352917388476881 0.194998230506075 0.347228970674308 0.544068044350276
"146" 0.46115096931766 0.15676352130456 0.459242656600212 0.572408561779511 0.301029995663981
"147" 0.21818043046863 0.289656755324089 0.268986669812433 0.556072788495415 0.301029995663981
"148" 0.41402839261181 0.757799649159237 0.423947151114781 0.421952549480266 0.397940008672037
"149" 0.20973897114944 0.270344119045408 0.488616255750855 0.583766026211629 0.929418925714293
"150" 0.61502060754083 0.2596276278902 0.0768432228382683 0.479773239039486 0.397940008672037
"151" 0.6217524042131 0.254239325861119 0.137241948802643 0.825000894842241 0.397940008672037
"152" 0.57757594260418 0.471853499390675 0.315795682434824 0.476431086438269 0.397940008672037
"153" 0.28868874980919 0.302449874036144 0.388462899610711 0.614019753454891 0.698970004336019
"154" 0.19340558693329 0.364639404554373 0.4822460776218 0.536025997965225 0.301029995663981
"155" 0.31392153869638 0.501991923011765 0.444095788604459 0.539401681081457 0.301029995663981
"156" 0.53947488932987 0.366781609823543 0.166804293971924 0.533767722387638 0.397940008672037
"157" 0.31430315982293 0.408336020197934 0.239353544886163 0.518933857239745 0.477121254719662
"158" 0.12280567852236 0.139910049237931 0.567299752270851 0.847132067588113 0.477121254719662
"159" 0.56209738971149 0.378984529124701 0.291258700011796 0.523527047916025 0.397940008672037
"160" 0.31460845672416 0.0783653662241997 0.539105815736699 0.553869647077949 0.602059991327962
"161" 0.34712257670585 0.417473181448063 0.390775038339035 0.175151714951369 0
"162" 0.29058159059686 0.289372585237364 0.38733042349888 0.393853778184494 0
"163" 0.16522668294917 0.14720010492434 0.336321811961779 0.272049928869471 0.301029995663981
"164" 0.42333994809953 0.270234822858203 0.430317329243836 0.573486018783978 0.397940008672037
"165" 0.02243932224088 0.42902032362601 0.298147929692108 0.293324359900771 0.301029995663981
"166" 0.27937719432148 0.472771587363176 0.48661082930282 0.54499682604361 0.477121254719662
"167" 0.13826896656999 0.330686543999914 0.445086705202312 0.548335503836896 0.477121254719662
"168" 0.30876202106549 0.143035920191924 0.419841925209391 0.566999730649336 0.397940008672037
"169" 0.34742787360708 0.280055085278349 0.174778813259408 0.933126270223792 0.397940008672037
"170" 0.32544649671806 0.522758198580243 0.412999882033739 0.144694930705259 0
"171" 0.2692108075103 0.497259398105899 0.279603633360859 0.389365570280361 0.301029995663981
"172" 0.53747519462677 0.486712316040856 0.454995871180843 0.448735025766079 0.544068044350276
"173" 0.57350022897268 0.150151101978806 0.538091305886516 0.560461222631919 0.740362689494244
"174" 0.43123187299649 0.386640727038238 0.203586174354135 0.643103844629276 0.544068044350276
"175" 0.14058922301939 0.463596172447523 0.347764539341748 0.0809149536684093 0.544068044350276
"176" 0.40912837734697 0.70349037373831 0.445700129762888 0.129964716492291 0.301029995663981
"177" 0.14700045794535 0.434190033280689 0.256576619086941 0.280236211692252 0
"178" 0.13081972217982 0.249561449048849 0.52058511265778 0.580988457699548 0.653212513775344
"179" 0.09052053121661 0.250621622064712 0.452990444732807 0.548335503836896 0.477121254719662
"180" 0.62217981987483 0.61590040931422 0.37312728559632 0.211935722588479 0.698970004336019
"181" 0.2546176156312 0.935843138112129 0.677480240651173 0.589478659760355 0.740362689494244
"182" 0.67850709815295 0.618900589652931 0.469057449569423 0.56264657941619 0.698970004336019
"183" 0.4580980003053 0.0417292842739194 0.0760882387637136 0.723840679234626 0.397940008672037
"184" 0.35942604182568 1 0.647988675238881 0.603088697893646 0.778151250383643
"185" 0.19926728743703 0.283126308138742 0.431520585112657 0.553560729806082 0.544068044350276
"186" 0.27482827049305 0.140942898206996 0.43824466202666 0.360868064954895 0.397940008672037
"187" 0.53991756983667 0.399942073020783 0.672879556446856 0.557172122080271 0.845098040014257
"188" 0.3746908868875 0.277699752444136 0.589477409460895 0.565913628332867 0.698970004336019
"189" 0.1510609067318 0.0457841728191306 0.268208092485549 0.249054497177405 0.301029995663981
"190" 0.49091741718822 0.427752487854462 0.304117022531556 0.439644646147165 0.397940008672037
"191" 0.22607235536559 0.468405204684433 0.634540521410876 0.568084382458844 0.778151250383643
"192" 0.15796061669974 0.297515151183952 0.391058157366993 0.398936951516235 0.176091259055681
"193" 0.01847046252481 0.370443032094824 0.284770555621092 0.281471260564813 0.301029995663981
"194" 0.15548771179973 0.202782680926174 0.322991624395423 0.543880876497289 0.397940008672037
"195" 0.54410013738361 0.0145637169447341 0.308717706735873 0.563737056624503 0.397940008672037
"196" 0.52984277209586 0.409035515796033 0.464621918131415 0.403356787470968 0.301029995663981
"197" 0.31550908258281 0.606544655689685 0.446856199127049 0.521233699688259 0.477121254719662
"198" 0.18352923217829 0.246790790703266 0.456647398843931 0.533767722387638 0.397940008672037
"199" 0.21050221340253 0.268895944564974 0.395446502300343 0.429047919075709 0.653212513775344
"200" 0.71546328804763 0.372541518889115 0.525775628170343 0.887910694703363 0.903089986991943
"201" 0.0452755304533699 0.522916678051686 0.498879320514333 0.569167587630575 0.301029995663981
"202" 0.63883376583728 0.325844722906843 0.311194998230507 0.557172122080271 0.397940008672037
"203" 0.36482979697756 0.623977397548486 0.440957886044591 0.456730821240752 0.477121254719662
"204" 0.31550908258281 0.203629726376993 0.581172584640792 0.719170899002737 0.477121254719662
"205" 0.61379941993589 0.115302012689289 0.195753214580629 0.497700467122113 0.397940008672037
"206" 0.44909174171882 0.296181737700082 0.432110416420904 0.587364415555838 0.477121254719662
"207" 0.39474889329873 0.799895075660284 0.631945263654595 0.597881023888298 0.698970004336019
"208" 0.4187910242711 0.501150342370304 0.822295623451693 0.566695768378612 1
"209" 0.18485727369867 0.245905491586927 0.324643152058511 0.430451366440039 0.397940008672037
"210" 0.62173713936804 0.00765073310417411 0.222130470685384 0.214285069668945 0.477121254719662
"211" 0.54205464814532 0.300826825656186 0.298242302701428 0.320326845044253 0.653212513775344
"212" 0.25538085788429 0.274005541316689 0.215760292556329 0.413584141161658 0.397940008672037
"213" 0.28899404671043 0.500953609233341 0.318508906452755 0.36468107646674 0.477121254719662
"214" 0.33907800335827 0.179120056396831 0.427863631001533 0.465554286766725 0.602059991327962
"215" 0.18711647076782 0.0823437474383707 0.361920490739648 0 0.477121254719662
"216" 0.26594413066707 0.0833438075512745 0.399669694467383 0.546111244320819 0.301029995663981
"217" 0.46102885055717 0.559979015132058 0.428571428571428 0.106189175508071 0.397940008672037
"218" 0.5284689360403 0.203044991775463 0.306264008493571 0.241635615493755 0.698970004336019
"219" 0.34452755304534 0.566657012170131 0.457827061460423 0.512208669445452 0.397940008672037
"220" 0.61431842466799 0.250118859603581 0.125044237348118 0.0527871115406064 0.397940008672037
"221" 0.33633033124714 0.0108203225330501 0.400613424560576 0.348650384649963 0.176091259055681
"222" 0.51268508624637 0.13461464896797 0.437914356494043 0.57670983976016 0.397940008672037
"223" 0.14460387727065 0.85366333495456 0.437348118438127 0.526954973513069 0.397940008672037
"224" 0.48575789955732 0.419544344195552 0.214132358145571 0.0202525496123218 0.698970004336019
"225" 0.0408945199206199 0.584362994496938 0.301309425504305 0.504058608327085 0.397940008672037
"226" 0.54942756831018 0.267092557476133 0.425645865282529 0.529232245523249 0.301029995663981
"227" 0.22149290184705 0.124952866019271 0.410121505249499 0.232334519254838 0.301029995663981
"228" 0.6584185620516 0.352064878216725 0.54889701545358 0.58524465310277 0.812913356642856
"229" 0.23254464967181 0.174458574012646 0.303291258700012 0.546111244320819 0.301029995663981
"230" 0.20804457334758 0.42332599227276 0.318626872714404 0.292807297677707 0.740362689494244
"231" 0.27484353533812 0.739623693227463 0.494750501356612 0.561554636067909 0.954242509439325
"232" 0.29629064264998 0.462978648989832 0.60139200188746 0.323262676629655 0.477121254719662
"233" 0.18577316440238 0.623152211335106 0.309189571782471 0.455735641192298 0.477121254719662
"234" 0.68157533201038 0.207498811403963 0.501144272737997 0.55276583113916 0.698970004336019
"235" 0.15767058464357 0.169436414210688 0.265424088710629 0.524671298138293 0.176091259055681
"236" 0.29293237673638 0.119165632906896 0.373929456175533 0.163105710716012 0
"237" 0.13997862921691 0.0981042576329716 0.304706853839801 0.317970514699984 0.477121254719662
"238" 0.45544191726454 0.190984157517664 0.238645747316268 0 0.477121254719662
"239" 0.40354144405434 0.420681024542459 0.354866108293028 0.469019780749845 0.477121254719662
"240" 0.0802930850251901 0.0193454251348419 0.310015335614015 0.271968771681232 0.301029995663981
"241" 0.56095252633186 0.276300761247943 0.304824820101451 0.553869647077949 0.397940008672037
"242" 0.31424210044268 0.530693101771146 0.458534859030317 0.520084592539543 0.397940008672037
"243" 0.37337811021218 0.671504844553497 0.544862569305179 0.553869647077949 0.397940008672037
"244" 0.21004426805068 0.434441414511257 0.141913412763949 0.63604852205665 0.477121254719662
"245" 0.21877575942604 0.478755553612513 0.529550548543116 0.573486018783978 0.740362689494244
"246" 0.30548007937719 0.483471684090299 0.289937477881325 0.48842770756529 0.301029995663981
"247" 0.47725538085788 0.761679663804929 0.480335024183084 0.51945419153332 0.477121254719662
"248" 0.17539306976034 0.236691823005754 0.528134953403327 0.472348605923604 0.301029995663981
"249" 0.59398565104564 0.83543819573854 0.469033856317093 0.604126237576584 0.698970004336019
"250" 0.57714852694245 0.109072130018743 0.320325586882152 0.553869647077949 0.397940008672037
"251" 0.17282857578996 0.255315893305063 0.212740356258111 0.751288408052003 0.397940008672037
"252" 0.24283315524347 0.559203012202919 0.401793087177068 0.459709065572819 0.653212513775344
"253" 0.47974355060296 0.190716381859019 0.442019582399433 0.493856801341952 0.698970004336019
"254" 0.42054648145321 0.41994327527884 0.317777515630529 0.31312449373618 0.397940008672037
"255" 0.36895130514425 0.0906010743815186 0.436074082812316 0.521233699688259 0.176091259055681
"256" 0.23217829339032 0.399931143402061 0.610239471511148 0.376683668972953 0.301029995663981
"257" 0.32376736376126 0.614692686445632 0.528842750973221 0.561554636067909 0.176091259055681
"258" 0.53136925660205 0.0339528605544592 0.267854193700601 0.23531829514119 0.397940008672037
"259" 0.1222714089452 0.369749001306089 0.397546301757697 0.563737056624503 0.397940008672037
"260" 0.43965806747062 0.123083901218104 0.254453226377256 0.403988507881478 0.301029995663981
"261" 0.6271103648298 0.472246965664601 0.169635484251504 0.177609749608677 0.397940008672037
"262" 0.25405281636391 0.316647448753751 0.435649404270379 0.551660512948639 0.477121254719662
"263" 0.32590444206991 0.337921951592719 0.287011914592427 0.238388755731617 0.653212513775344
"264" 0.41779880934209 0.235150746766199 0.606157838858087 0.583119343520125 0.602059991327962
"265" 0.69119218439933 0.898999393406159 0.960599268609177 0.497700467122113 0.929418925714293
"266" 0.50389253549076 0.197602041652777 0.466438598560812 0.561554636067909 0.477121254719662
"267" 0.26347122576706 0.235495029755888 0.23694703314852 0.517781489168513 0.397940008672037
"268" 0.23765837276752 0.405570826661711 0.277291494632535 0.47832181884011 0.301029995663981
"269" 0.123950541902 0.616512467962557 0.399079863159136 0.33432304139239 0.176091259055681
"270" 0.14208517783545 0.228707736530609 0.120089654358853 0.328881537864393 0.397940008672037
"271" 0.5671347885819 0.17429462973184 0.143093075380441 0.889663440184324 0.397940008672037
"272" 0.09845825064876 0.488040264715367 0.421115960835201 0.211935722588479 0.301029995663981
"273" 0.05205312166082 0.181185754334961 0.155361566591955 0.500367526270218 0.176091259055681
"274" 0.46441764616089 0.387291039352091 0.434280995635248 0.529232245523249 0.301029995663981
"275" 0.46679896199054 0.633136418036058 0.417388226967088 0.57670983976016 0.602059991327962
"276" 0.66745535032819 0.507451267562532 0.304659667335143 0.0347452941270855 0.845098040014257
"277" 0.08716226530301 0.369623310690807 0.225669458534859 0.420893011858168 0.477121254719662
"278" 0.44223782628606 0.639486526512523 0.480004718650465 0.443293016720055 0.397940008672037
"279" 0.10267134788582 0.12065752586221 0.082694349416067 0.291894031121398 0.301029995663981
"280" 0.37305754846588 0.407871511402323 0.463135543234635 0.488853239573297 0.301029995663981
"281" 0.38777285910548 0.647006104192057 0.497369352365224 0.48756639897508 0.477121254719662
"282" 0.53823843687987 0.0813764761816281 0.554205497227793 0.592639741975282 0.602059991327962
"283" 0.25083193405587 0.415336440988257 0.109118792025481 0.583119343520125 0.397940008672037
"284" 0.5614562662189 0.158534119537239 0.561637371711691 0.537152785366121 0.602059991327962
"285" 0.58952831628759 0.179672002142204 0.436121269316976 0.88951460382852 0.845098040014257
"286" 0.1741718821554 0.87753908704895 0.417364633714757 0.566999730649336 0.397940008672037
"287" 0.46576095252633 0.332342381236029 0.225669458534859 0.805492929508778 0.397940008672037
"288" 0.36650892993436 0.184787063703283 0.123274743423381 0.375799628240163 0.397940008672037
"289" 0.47632422530911 0.553290088475263 0.627698478235225 0.569167587630575 0.544068044350276
"290" 0.21905052663715 0.044980845843194 0.329055090244191 0.315394303530878 0.397940008672037
"291" 0.27801862311098 0.0795239058085464 0.17447210097912 0.559366335144512 0.301029995663981
"292" 0.21262402686613 0.189656208843152 0.122425386339507 0.578851966302965 0.301029995663981
"293" 0.60280873149138 0.40337397329894 0.292674295151587 0.446063928009319 0.397940008672037
"294" 0.20598381926423 0.629535108667732 0.328064173646337 0.327938044093803 0.397940008672037
"295" 0.1741718821554 0.401882080343627 0.432228382682553 0.563737056624503 0.397940008672037
"296" 0.39856510456419 0.310182579280721 0.229680311430931 0.260848819406032 0.176091259055681
"297" 0.05886124255839 0.357715491095091 0.458817978058275 0.218563521874584 0.301029995663981
"298" 0.4010380094642 0.873260141319969 0.440132122213047 0.342091183051118 0.301029995663981
"299" 0.70045794535185 0.324139702386482 0.438386221540639 0.491268328299459 0.740362689494244
"300" 0.12471378415509 0.464093470099296 0.431874483897605 0.573486018783978 0.397940008672037
"301" 0.11860784613036 0.46999546420823 0.0732570484841336 0.386659607444003 0.176091259055681
"302" 0.64145931918791 0.147883206094354 0.147339860799811 0.206878405644211 0.397940008672037
"303" 0.38794077240116 0.354239872342052 0.456741771853249 0.520084592539543 0.397940008672037
"304" 0.41262402686613 0.0421883282601676 0.637466084699776 0.530368491468775 0.602059991327962
"305" 0.13143031598229 0.711802348775063 0.516102394715112 0.375744687124146 0.544068044350276
"306" 0.50022897267593 0.180803217679753 0.553804411938185 0.502504286167172 0.602059991327962
"307" 0.27797282857579 0.259960981261167 0.586764185442963 0.326771723062716 0.653212513775344
"308" 0.56800488475042 0.503625901010445 0.164327002477292 0.291833110154638 0.397940008672037
"309" 0.20656388337658 0.152435392291338 0.12905509024419 0.146154093009579 0.176091259055681
"310" 0.58632269882461 0.248069556093536 0.494207856553025 0.533767722387638 0.397940008672037
"311" 0.56495191573806 0.428348152074714 0.294089890291377 0.34921825441198 0.397940008672037
"312" 0.10430468630743 0.198591172146959 0.450725492509143 0.362757268634855 0.176091259055681
"313" 0.31114333689513 0.134762198820695 0.613778459360623 0.543880876497289 0.740362689494244
"314" 0.36040299190963 0.0920601784806748 0.506665093783179 0.423228391487345 0.301029995663981
"315" 0.29094794687834 0.520386471317949 0.213872832369943 0.821676178041485 0.544068044350276
"316" 0.51949320714395 0.222510642716228 0.369116432700248 0.577781609282115 0.653212513775344
"317" 0.18485727369867 0.111596871943121 0.225763831544179 0.292679502166169 0.176091259055681
"318" 0.40909784765685 0.628556907792272 0.407337501474579 0.563737056624503 0.397940008672037
